茨城県立波崎高等学校	http://savemlak.jp/wiki/%E8%8C%A8%E5%9F%8E%E7%9C%8C%E7%AB%8B%E6%B3%A2%E5%B4%8E%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1	http://webcache.googleusercontent.com/search?q=cache:HOLLBHePdBcJ:savemlak.jp/wiki/%E8%8C%A8%E5%9F%8E%E7%9C%8C%E7%AB%8B%E6%B3%A2%E5%B4%8E%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1+site:savemlak.jp+daterange:2455824-2455836&cd=21&hl=ja&ct=clnk
中島村二子塚ふれあいセンター	http://savemlak.jp/wiki/%E4%B8%AD%E5%B3%B6%E6%9D%91%E4%BA%8C%E5%AD%90%E5%A1%9A%E3%81%B5%E3%82%8C%E3%81%82%E3%81%84%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC	http://webcache.googleusercontent.com/search?q=cache:-_HozCkodP8J:savemlak.jp/wiki/%E4%B8%AD%E5%B3%B6%E6%9D%91%E4%BA%8C%E5%AD%90%E5%A1%9A%E3%81%B5%E3%82%8C%E3%81%82%E3%81%84%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC+site:savemlak.jp+daterange:2455824-2455836&cd=22&hl=ja&ct=clnk
糸魚川市大沢地区公民館	http://savemlak.jp/wiki/%E7%B3%B8%E9%AD%9A%E5%B7%9D%E5%B8%82%E5%A4%A7%E6%B2%A2%E5%9C%B0%E5%8C%BA%E5%85%AC%E6%B0%91%E9%A4%A8	http://webcache.googleusercontent.com/search?q=cache:CsE8GMoP3yEJ:savemlak.jp/wiki/%E7%B3%B8%E9%AD%9A%E5%B7%9D%E5%B8%82%E5%A4%A7%E6%B2%A2%E5%9C%B0%E5%8C%BA%E5%85%AC%E6%B0%91%E9%A4%A8+site:savemlak.jp+daterange:2455824-2455836&cd=23&hl=ja&ct=clnk
福知山市児童科学館	http://savemlak.jp/wiki/%E7%A6%8F%E7%9F%A5%E5%B1%B1%E5%B8%82%E5%85%90%E7%AB%A5%E7%A7%91%E5%AD%A6%E9%A4%A8	http://webcache.googleusercontent.com/search?q=cache:OsGTwKd0pdsJ:savemlak.jp/wiki/%E7%A6%8F%E7%9F%A5%E5%B1%B1%E5%B8%82%E5%85%90%E7%AB%A5%E7%A7%91%E5%AD%A6%E9%A4%A8+site:savemlak.jp+daterange:2455824-2455836&cd=24&hl=ja&ct=clnk
糸魚川市田海地区公民館	http://savemlak.jp/wiki/%E7%B3%B8%E9%AD%9A%E5%B7%9D%E5%B8%82%E7%94%B0%E6%B5%B7%E5%9C%B0%E5%8C%BA%E5%85%AC%E6%B0%91%E9%A4%A8	http://webcache.googleusercontent.com/search?q=cache:oJWmzKN1XAYJ:savemlak.jp/wiki/%E7%B3%B8%E9%AD%9A%E5%B7%9D%E5%B8%82%E7%94%B0%E6%B5%B7%E5%9C%B0%E5%8C%BA%E5%85%AC%E6%B0%91%E9%A4%A8+site:savemlak.jp+daterange:2455824-2455836&cd=25&hl=ja&ct=clnk
茨城県立小川高等学校	http://savemlak.jp/wiki/%E8%8C%A8%E5%9F%8E%E7%9C%8C%E7%AB%8B%E5%B0%8F%E5%B7%9D%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1	http://webcache.googleusercontent.com/search?q=cache:lxdjf0kkhHYJ:savemlak.jp/wiki/%E8%8C%A8%E5%9F%8E%E7%9C%8C%E7%AB%8B%E5%B0%8F%E5%B7%9D%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1+site:savemlak.jp+daterange:2455824-2455836&cd=26&hl=ja&ct=clnk
滋賀県総合教育センター	http://savemlak.jp/wiki/%E6%BB%8B%E8%B3%80%E7%9C%8C%E7%B7%8F%E5%90%88%E6%95%99%E8%82%B2%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC	http://webcache.googleusercontent.com/search?q=cache:Lx8sQrxdRCwJ:savemlak.jp/wiki/%E6%BB%8B%E8%B3%80%E7%9C%8C%E7%B7%8F%E5%90%88%E6%95%99%E8%82%B2%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC+site:savemlak.jp+daterange:2455824-2455836&cd=27&hl=ja&ct=clnk
加賀市鴨池観察館	http://savemlak.jp/wiki/%E5%8A%A0%E8%B3%80%E5%B8%82%E9%B4%A8%E6%B1%A0%E8%A6%B3%E5%AF%9F%E9%A4%A8	http://webcache.googleusercontent.com/search?q=cache:1hG83AHOPpIJ:savemlak.jp/wiki/%E5%8A%A0%E8%B3%80%E5%B8%82%E9%B4%A8%E6%B1%A0%E8%A6%B3%E5%AF%9F%E9%A4%A8+site:savemlak.jp+daterange:2455824-2455836&cd=28&hl=ja&ct=clnk
那珂川町梅曽公民館	http://savemlak.jp/wiki/%E9%82%A3%E7%8F%82%E5%B7%9D%E7%94%BA%E6%A2%85%E6%9B%BD%E5%85%AC%E6%B0%91%E9%A4%A8	http://webcache.googleusercontent.com/search?q=cache:8HufWfZ6dm4J:savemlak.jp/wiki/%E9%82%A3%E7%8F%82%E5%B7%9D%E7%94%BA%E6%A2%85%E6%9B%BD%E5%85%AC%E6%B0%91%E9%A4%A8+site:savemlak.jp+daterange:2455824-2455836&cd=29&hl=ja&ct=clnk
茨城県立笠間高等学校	http://savemlak.jp/wiki/%E8%8C%A8%E5%9F%8E%E7%9C%8C%E7%AB%8B%E7%AC%A0%E9%96%93%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1	http://webcache.googleusercontent.com/search?q=cache:LtitWcmgssMJ:savemlak.jp/wiki/%E8%8C%A8%E5%9F%8E%E7%9C%8C%E7%AB%8B%E7%AC%A0%E9%96%93%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1+site:savemlak.jp+daterange:2455824-2455836&cd=30&hl=ja&ct=clnk
